291463,1,6,1
291463,2,6,1
291463,3,6,1
291463,2,10,4
292252,1,6,1
292252,2,6,1
292252,3,6,1
292252,2,10,4
121188,1,6,1
121188,2,6,1
121188,3,6,1
121188,2,6,4
1313,1,6,1
1313,3,6,1
1313,4,6,1
1313,1,14,4
97932,1,6,1
97932,3,6,1
97932,4,6,1
97932,1,14,4
65620,1,6,1
65620,2,6,1
65620,2,14,4
65620,2,15,4
233129,1,6,1
233129,2,6,1
233129,3,6,1
233129,2,4,4
233129,2,11,4
233129,3,4,4
233129,3,11,4
199173,1,6,1
199173,2,6,1
199173,3,6,1
199173,2,9,4
199173,2,10,4
199173,2,11,4
199173,2,14,4
199173,2,15,4
199173,3,9,4
199173,3,10,4
199173,3,11,4
199173,3,14,4
199173,3,15,4
215499,1,6,1
215499,2,6,1
215499,3,6,1
215499,2,9,4
215499,2,10,4
215499,2,11,4
215499,2,14,4
215499,2,15,4
215499,3,9,4
215499,3,10,4
215499,3,11,4
215499,3,14,4
215499,3,15,4
215394,1,6,1
215394,2,6,1
215394,2,8,4
215394,2,11,4
193659,1,6,1
193659,2,6,1
193659,3,6,1
193659,2,9,4
199176,1,6,1
199176,2,6,1
199176,3,6,1
199176,2,9,4
199176,2,11,4
199176,2,14,4
199176,2,15,4
199176,3,9,4
199176,3,11,4
199176,3,14,4
199176,3,15,4
215451,1,6,1
215451,2,6,1
215451,3,6,1
215451,2,8,4
215451,2,9,4
215451,2,11,4
215451,2,14,4
215451,2,15,4
215451,3,8,4
215451,3,9,4
215451,3,11,4
215451,3,14,4
215451,3,15,4
215486,1,6,1
215486,2,6,1
215486,3,6,1
215486,2,8,4
215486,2,9,4
215486,2,11,4
215486,2,14,4
215486,2,15,4
215486,3,8,4
215486,3,9,4
215486,3,11,4
215486,3,14,4
215486,3,15,4
190175,1,6,1
190175,2,6,1
190175,3,6,1
190175,2,8,4
190175,2,9,4
190175,2,11,4
190175,2,14,4
190175,2,15,4
190175,3,8,4
190175,3,9,4
190175,3,11,4
190175,3,14,4
190175,3,15,4
380437,1,6,1
